,t0_smooth_or_featured__features_or_disk,t0_smooth_or_featured__smooth,t0_smooth_or_featured__star_artifact_or_bad_zoom,t1_how_rounded_is_it__cigarshaped,t1_how_rounded_is_it__in_between,t1_how_rounded_is_it__completely_round,t2_could_this_be_a_disk_viewed_edgeon__yes_edge_on_disk,t2_could_this_be_a_disk_viewed_edgeon__no_something_else,t3_edge_on_bulge_what_shape__boxy,t3_edge_on_bulge_what_shape__no_bulge,t3_edge_on_bulge_what_shape__rounded,t4_is_there_a_bar__no_bar,t4_is_there_a_bar__strong_bar,t4_is_there_a_bar__weak_bar,t5_is_there_any_spiral_arm_pattern__yes,t5_is_there_any_spiral_arm_pattern__no,t6_spiral_how_tightly_wound__loose,t6_spiral_how_tightly_wound__medium,t6_spiral_how_tightly_wound__tight,t7_how_many_spiral_arms_are_there__1,t7_how_many_spiral_arms_are_there__2,t7_how_many_spiral_arms_are_there__3,t7_how_many_spiral_arms_are_there__4,t7_how_many_spiral_arms_are_there__more_than_4,t7_how_many_spiral_arms_are_there__cant_tell,t8_not_edge_on_bulge__dominant,t8_not_edge_on_bulge__moderate,t8_not_edge_on_bulge__no_bulge,t8_not_edge_on_bulge__large,t8_not_edge_on_bulge__small,t11_is_the_galaxy_merging_or_disturbed__major_disturbance,t11_is_the_galaxy_merging_or_disturbed__merging,t11_is_the_galaxy_merging_or_disturbed__minor_disturbance,t11_is_the_galaxy_merging_or_disturbed__none,t12_are_there_any_obvious_bright_clumps__yes,t12_are_there_any_obvious_bright_clumps__no,t19_what_problem_do___e_with_the_image__nonstar_artifact,t19_what_problem_do___e_with_the_image__bad_image_zoom,t19_what_problem_do___e_with_the_image__star,id_str,file_loc
743,6.0,9.0,7.0,0.0,6.0,3.0,1.0,5.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,7.0,5.0,5.0,1.0,0.0,6.0,1.0,1860,/scratch/ydong/stamps/demo_F150W/F150W_1860.jpg
744,2.0,20.0,6.0,3.0,17.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,11.0,0.0,2.0,1.0,2.0,3.0,1862,/scratch/ydong/stamps/demo_F150W/F150W_1862.jpg
745,6.0,18.0,8.0,3.0,15.0,0.0,5.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,17.0,0.0,6.0,1.0,6.0,1.0,1864,/scratch/ydong/stamps/demo_F150W/F150W_1864.jpg
746,9.0,7.0,10.0,0.0,6.0,1.0,0.0,9.0,0.0,0.0,0.0,6.0,0.0,3.0,7.0,2.0,7.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,4.0,5.0,7.0,2.0,2.0,6.0,3.0,3.0,7.0,0.0,1868,/scratch/ydong/stamps/demo_F150W/F150W_1868.jpg
747,13.0,9.0,6.0,2.0,4.0,3.0,2.0,11.0,2.0,0.0,0.0,10.0,0.0,1.0,2.0,9.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,5.0,6.0,11.0,2.0,3.0,11.0,2.0,0.0,6.0,0.0,1883,/scratch/ydong/stamps/demo_F150W/F150W_1883.jpg
748,7.0,20.0,5.0,1.0,1.0,18.0,1.0,6.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,2.0,2.0,11.0,12.0,3.0,4.0,0.0,4.0,1.0,1873,/scratch/ydong/stamps/demo_F150W/F150W_1873.jpg
749,33.0,4.0,3.0,1.0,0.0,3.0,0.0,33.0,0.0,0.0,0.0,26.0,0.0,7.0,30.0,3.0,1.0,5.0,24.0,1.0,3.0,6.0,5.0,4.0,11.0,1.0,8.0,2.0,0.0,22.0,7.0,1.0,16.0,13.0,7.0,26.0,0.0,2.0,1.0,2087,/scratch/ydong/stamps/demo_F150W/F150W_2087.jpg
750,2.0,21.0,14.0,7.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,8.0,10.0,2.0,0.0,1.0,10.0,3.0,1880,/scratch/ydong/stamps/demo_F150W/F150W_1880.jpg
751,28.0,7.0,5.0,7.0,0.0,0.0,27.0,1.0,9.0,3.0,15.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,22.0,4.0,24.0,1.0,4.0,0.0,1876,/scratch/ydong/stamps/demo_F150W/F150W_1876.jpg
752,4.0,10.0,10.0,2.0,7.0,1.0,1.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,8.0,1.0,4.0,2.0,2.0,0.0,7.0,3.0,1878,/scratch/ydong/stamps/demo_F150W/F150W_1878.jpg
753,9.0,9.0,3.0,3.0,6.0,0.0,3.0,6.0,2.0,0.0,1.0,4.0,0.0,2.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,13.0,1.0,3.0,7.0,2.0,0.0,3.0,0.0,1877,/scratch/ydong/stamps/demo_F150W/F150W_1877.jpg
754,3.0,12.0,9.0,0.0,11.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,7.0,4.0,2.0,1.0,1.0,8.0,0.0,1889,/scratch/ydong/stamps/demo_F150W/F150W_1889.jpg
755,16.0,2.0,2.0,1.0,1.0,0.0,1.0,15.0,0.0,1.0,0.0,0.0,10.0,5.0,15.0,0.0,2.0,10.0,3.0,0.0,13.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,0.0,6.0,4.0,1.0,6.0,7.0,8.0,8.0,0.0,2.0,0.0,1885,/scratch/ydong/stamps/demo_F150W/F150W_1885.jpg
756,3.0,27.0,5.0,2.0,24.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,25.0,0.0,3.0,0.0,5.0,0.0,1895,/scratch/ydong/stamps/demo_F150W/F150W_1895.jpg
757,1.0,9.0,13.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,0.0,1.0,12.0,0.0,1893,/scratch/ydong/stamps/demo_F150W/F150W_1893.jpg
758,3.0,7.0,14.0,1.0,4.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,3.0,3.0,3.0,0.0,4.0,10.0,0.0,1901,/scratch/ydong/stamps/demo_F150W/F150W_1901.jpg
759,10.0,8.0,15.0,2.0,3.0,3.0,2.0,8.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,3.0,11.0,2.0,2.0,8.0,2.0,1.0,13.0,1.0,1887,/scratch/ydong/stamps/demo_F150W/F150W_1887.jpg
760,3.0,8.0,9.0,0.0,6.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,7.0,2.0,1.0,0.0,5.0,4.0,1910,/scratch/ydong/stamps/demo_F150W/F150W_1910.jpg
761,4.0,17.0,16.0,0.0,10.0,7.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,5.0,11.0,0.0,4.0,1.0,5.0,10.0,2089,/scratch/ydong/stamps/demo_F150W/F150W_2089.jpg
762,8.0,16.0,7.0,9.0,7.0,0.0,2.0,6.0,0.0,2.0,0.0,3.0,1.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,2.0,1.0,11.0,10.0,2.0,6.0,0.0,7.0,0.0,1918,/scratch/ydong/stamps/demo_F150W/F150W_1918.jpg
763,2.0,14.0,12.0,0.0,12.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,3.0,8.0,0.0,2.0,2.0,9.0,1.0,1922,/scratch/ydong/stamps/demo_F150W/F150W_1922.jpg
764,9.0,20.0,5.0,0.0,4.0,16.0,0.0,9.0,0.0,0.0,0.0,8.0,0.0,1.0,2.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,2.0,1.0,1.0,13.0,14.0,4.0,5.0,1.0,3.0,1.0,1927,/scratch/ydong/stamps/demo_F150W/F150W_1927.jpg
765,20.0,11.0,5.0,2.0,9.0,0.0,4.0,16.0,1.0,0.0,3.0,12.0,3.0,1.0,6.0,10.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,7.0,3.0,4.0,2.0,11.0,10.0,3.0,7.0,18.0,2.0,0.0,4.0,1.0,2083,/scratch/ydong/stamps/demo_F150W/F150W_2083.jpg
766,17.0,9.0,5.0,2.0,6.0,1.0,5.0,12.0,2.0,1.0,2.0,9.0,1.0,2.0,4.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,4.0,3.0,3.0,9.0,9.0,4.0,4.0,17.0,0.0,2.0,2.0,1.0,1983,/scratch/ydong/stamps/demo_F150W/F150W_1983.jpg
767,1.0,22.0,11.0,0.0,10.0,12.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,8.0,10.0,0.0,1.0,0.0,7.0,4.0,1924,/scratch/ydong/stamps/demo_F150W/F150W_1924.jpg
768,16.0,3.0,12.0,2.0,0.0,1.0,12.0,4.0,0.0,3.0,9.0,4.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,3.0,4.0,10.0,10.0,6.0,0.0,4.0,8.0,1929,/scratch/ydong/stamps/demo_F150W/F150W_1929.jpg
769,2.0,25.0,3.0,4.0,21.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,7.0,18.0,0.0,2.0,0.0,3.0,0.0,2070,/scratch/ydong/stamps/demo_F150W/F150W_2070.jpg
770,8.0,9.0,6.0,0.0,7.0,2.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,6.0,4.0,4.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,5.0,0.0,3.0,9.0,2.0,6.0,1.0,5.0,0.0,1965,/scratch/ydong/stamps/demo_F150W/F150W_1965.jpg
771,23.0,9.0,5.0,9.0,0.0,0.0,22.0,1.0,4.0,2.0,16.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,24.0,1.0,22.0,0.0,4.0,1.0,1930,/scratch/ydong/stamps/demo_F150W/F150W_1930.jpg
772,12.0,12.0,4.0,4.0,8.0,0.0,7.0,5.0,2.0,0.0,5.0,4.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,4.0,18.0,2.0,10.0,0.0,2.0,2.0,2011,/scratch/ydong/stamps/demo_F150W/F150W_2011.jpg
773,5.0,15.0,15.0,1.0,4.0,10.0,2.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,17.0,1.0,4.0,1.0,7.0,7.0,1943,/scratch/ydong/stamps/demo_F150W/F150W_1943.jpg
774,4.0,17.0,2.0,8.0,8.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,5.0,5.0,11.0,1.0,3.0,0.0,2.0,0.0,1938,/scratch/ydong/stamps/demo_F150W/F150W_1938.jpg
775,7.0,15.0,5.0,0.0,4.0,11.0,1.0,6.0,0.0,0.0,1.0,4.0,2.0,0.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,6.0,16.0,1.0,6.0,0.0,4.0,1.0,1940,/scratch/ydong/stamps/demo_F150W/F150W_1940.jpg
776,20.0,5.0,1.0,1.0,4.0,0.0,19.0,1.0,3.0,2.0,14.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,3.0,8.0,6.0,4.0,16.0,0.0,1.0,0.0,2093,/scratch/ydong/stamps/demo_F150W/F150W_2093.jpg
777,7.0,9.0,5.0,0.0,2.0,7.0,0.0,7.0,0.0,0.0,0.0,6.0,1.0,0.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,4.0,11.0,5.0,2.0,0.0,4.0,1.0,1931,/scratch/ydong/stamps/demo_F150W/F150W_1931.jpg
778,3.0,14.0,6.0,0.0,2.0,12.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,4.0,10.0,1.0,2.0,2.0,2.0,2.0,1935,/scratch/ydong/stamps/demo_F150W/F150W_1935.jpg
779,7.0,15.0,10.0,8.0,5.0,2.0,3.0,4.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,9.0,12.0,3.0,4.0,0.0,9.0,1.0,1946,/scratch/ydong/stamps/demo_F150W/F150W_1946.jpg
780,1.0,14.0,11.0,1.0,5.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,1.0,1.0,9.0,1.0,1947,/scratch/ydong/stamps/demo_F150W/F150W_1947.jpg
781,12.0,14.0,14.0,0.0,12.0,2.0,0.0,12.0,0.0,0.0,0.0,10.0,0.0,2.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,7.0,0.0,2.0,13.0,0.0,7.0,6.0,4.0,8.0,1.0,11.0,2.0,1948,/scratch/ydong/stamps/demo_F150W/F150W_1948.jpg
782,8.0,18.0,10.0,9.0,8.0,1.0,5.0,3.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0,4.0,18.0,1.0,7.0,1.0,8.0,1.0,1959,/scratch/ydong/stamps/demo_F150W/F150W_1959.jpg
783,11.0,18.0,5.0,3.0,13.0,2.0,5.0,6.0,0.0,5.0,0.0,5.0,0.0,1.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,5.0,8.0,14.0,2.0,9.0,0.0,4.0,1.0,1960,/scratch/ydong/stamps/demo_F150W/F150W_1960.jpg
784,10.0,14.0,3.0,0.0,13.0,1.0,1.0,9.0,0.0,0.0,1.0,8.0,0.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,1.0,0.0,4.0,2.0,10.0,8.0,4.0,6.0,1.0,2.0,0.0,1952,/scratch/ydong/stamps/demo_F150W/F150W_1952.jpg
785,2.0,11.0,7.0,0.0,10.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,5.0,6.0,2.0,0.0,1.0,6.0,0.0,1954,/scratch/ydong/stamps/demo_F150W/F150W_1954.jpg
786,2.0,13.0,5.0,0.0,13.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,2.0,0.0,4.0,1.0,1957,/scratch/ydong/stamps/demo_F150W/F150W_1957.jpg
787,1.0,14.0,5.0,5.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,7.0,0.0,1.0,0.0,4.0,1.0,1964,/scratch/ydong/stamps/demo_F150W/F150W_1964.jpg
788,3.0,9.0,14.0,1.0,6.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,4.0,4.0,3.0,0.0,2.0,11.0,1.0,1962,/scratch/ydong/stamps/demo_F150W/F150W_1962.jpg
789,12.0,8.0,12.0,4.0,4.0,0.0,4.0,8.0,0.0,2.0,2.0,6.0,1.0,1.0,2.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,3.0,2.0,12.0,0.0,6.0,8.0,4.0,0.0,12.0,0.0,1967,/scratch/ydong/stamps/demo_F150W/F150W_1967.jpg
790,6.0,11.0,14.0,4.0,7.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,9.0,2.0,4.0,1.0,5.0,1.0,13.0,0.0,1968,/scratch/ydong/stamps/demo_F150W/F150W_1968.jpg
791,0.0,14.0,13.0,1.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,3.0,10.0,0.0,1970,/scratch/ydong/stamps/demo_F150W/F150W_1970.jpg
792,3.0,9.0,9.0,2.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,5.0,3.0,3.0,1.0,2.0,1.0,8.0,0.0,1961,/scratch/ydong/stamps/demo_F150W/F150W_1961.jpg
793,2.0,14.0,8.0,5.0,6.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,0.0,2.0,2.0,6.0,0.0,2004,/scratch/ydong/stamps/demo_F150W/F150W_2004.jpg
794,8.0,13.0,10.0,2.0,9.0,2.0,2.0,6.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,6.0,8.0,7.0,1.0,1.0,6.0,3.0,1977,/scratch/ydong/stamps/demo_F150W/F150W_1977.jpg
795,4.0,14.0,9.0,1.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,5.0,0.0,10.0,3.0,2.0,2.0,2.0,7.0,0.0,1974,/scratch/ydong/stamps/demo_F150W/F150W_1974.jpg
796,2.0,15.0,12.0,1.0,4.0,10.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,10.0,1.0,1.0,1.0,4.0,7.0,1979,/scratch/ydong/stamps/demo_F150W/F150W_1979.jpg
797,8.0,15.0,10.0,0.0,8.0,7.0,4.0,4.0,2.0,0.0,2.0,4.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,6.0,0.0,11.0,6.0,3.0,5.0,1.0,5.0,4.0,1984,/scratch/ydong/stamps/demo_F150W/F150W_1984.jpg
798,6.0,28.0,3.0,6.0,22.0,0.0,2.0,4.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,5.0,28.0,2.0,4.0,0.0,3.0,0.0,1978,/scratch/ydong/stamps/demo_F150W/F150W_1978.jpg
799,4.0,30.0,6.0,0.0,29.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,10.0,19.0,1.0,3.0,0.0,3.0,3.0,1986,/scratch/ydong/stamps/demo_F150W/F150W_1986.jpg
800,6.0,20.0,10.0,0.0,19.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,7.0,18.0,0.0,6.0,0.0,9.0,1.0,1989,/scratch/ydong/stamps/demo_F150W/F150W_1989.jpg
801,8.0,20.0,12.0,1.0,10.0,9.0,2.0,6.0,1.0,0.0,1.0,5.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0,5.0,5.0,16.0,5.0,3.0,1.0,9.0,2.0,2128,/scratch/ydong/stamps/demo_F150W/F150W_2128.jpg
802,9.0,20.0,6.0,0.0,19.0,1.0,0.0,9.0,0.0,0.0,0.0,7.0,2.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,3.0,8.0,4.0,9.0,8.0,1.0,8.0,1.0,5.0,0.0,1870,/scratch/ydong/stamps/demo_F150W/F150W_1870.jpg
803,1.0,12.0,8.0,2.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,1.0,5.0,2.0,1993,/scratch/ydong/stamps/demo_F150W/F150W_1993.jpg
804,8.0,6.0,14.0,1.0,4.0,1.0,2.0,6.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,9.0,0.0,2.0,5.0,3.0,3.0,9.0,2.0,2000,/scratch/ydong/stamps/demo_F150W/F150W_2000.jpg
805,8.0,12.0,13.0,4.0,5.0,3.0,2.0,6.0,0.0,0.0,2.0,4.0,0.0,2.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,4.0,3.0,7.0,6.0,0.0,8.0,1.0,9.0,3.0,1994,/scratch/ydong/stamps/demo_F150W/F150W_1994.jpg
806,3.0,16.0,8.0,1.0,15.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,7.0,10.0,2.0,1.0,0.0,7.0,1.0,2007,/scratch/ydong/stamps/demo_F150W/F150W_2007.jpg
807,9.0,13.0,13.0,0.0,2.0,11.0,1.0,8.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,3.0,0.0,7.0,5.0,7.0,3.0,5.0,4.0,0.0,4.0,9.0,2005,/scratch/ydong/stamps/demo_F150W/F150W_2005.jpg
808,5.0,12.0,11.0,0.0,1.0,11.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,6.0,5.0,3.0,3.0,2.0,3.0,0.0,7.0,4.0,2006,/scratch/ydong/stamps/demo_F150W/F150W_2006.jpg
809,6.0,14.0,6.0,1.0,9.0,4.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,2.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,6.0,2.0,5.0,7.0,2.0,4.0,0.0,6.0,0.0,2015,/scratch/ydong/stamps/demo_F150W/F150W_2015.jpg
810,17.0,17.0,3.0,17.0,0.0,0.0,16.0,1.0,0.0,15.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,23.0,0.0,17.0,0.0,3.0,0.0,2013,/scratch/ydong/stamps/demo_F150W/F150W_2013.jpg
