,t0_smooth_or_featured__features_or_disk,t0_smooth_or_featured__smooth,t0_smooth_or_featured__star_artifact_or_bad_zoom,t1_how_rounded_is_it__cigarshaped,t1_how_rounded_is_it__in_between,t1_how_rounded_is_it__completely_round,t2_could_this_be_a_disk_viewed_edgeon__yes_edge_on_disk,t2_could_this_be_a_disk_viewed_edgeon__no_something_else,t3_edge_on_bulge_what_shape__boxy,t3_edge_on_bulge_what_shape__no_bulge,t3_edge_on_bulge_what_shape__rounded,t4_is_there_a_bar__no_bar,t4_is_there_a_bar__strong_bar,t4_is_there_a_bar__weak_bar,t5_is_there_any_spiral_arm_pattern__yes,t5_is_there_any_spiral_arm_pattern__no,t6_spiral_how_tightly_wound__loose,t6_spiral_how_tightly_wound__medium,t6_spiral_how_tightly_wound__tight,t7_how_many_spiral_arms_are_there__1,t7_how_many_spiral_arms_are_there__2,t7_how_many_spiral_arms_are_there__3,t7_how_many_spiral_arms_are_there__4,t7_how_many_spiral_arms_are_there__more_than_4,t7_how_many_spiral_arms_are_there__cant_tell,t8_not_edge_on_bulge__dominant,t8_not_edge_on_bulge__moderate,t8_not_edge_on_bulge__no_bulge,t8_not_edge_on_bulge__large,t8_not_edge_on_bulge__small,t11_is_the_galaxy_merging_or_disturbed__major_disturbance,t11_is_the_galaxy_merging_or_disturbed__merging,t11_is_the_galaxy_merging_or_disturbed__minor_disturbance,t11_is_the_galaxy_merging_or_disturbed__none,t12_are_there_any_obvious_bright_clumps__yes,t12_are_there_any_obvious_bright_clumps__no,t19_what_problem_do___e_with_the_image__nonstar_artifact,t19_what_problem_do___e_with_the_image__bad_image_zoom,t19_what_problem_do___e_with_the_image__star,id_str,file_loc
2275,3.0,14.0,9.0,0.0,3.0,11.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,13.0,1.0,2.0,1.0,6.0,2.0,7411,/scratch/ydong/stamps/demo_F356W/F356W_7411.jpg
2276,13.0,8.0,7.0,0.0,8.0,0.0,2.0,11.0,0.0,0.0,2.0,7.0,2.0,2.0,5.0,6.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,7.0,0.0,7.0,2.0,7.0,5.0,3.0,10.0,0.0,5.0,2.0,7405,/scratch/ydong/stamps/demo_F356W/F356W_7405.jpg
2277,11.0,14.0,5.0,5.0,7.0,2.0,6.0,5.0,0.0,1.0,5.0,4.0,0.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,7.0,6.0,10.0,4.0,7.0,1.0,3.0,1.0,7406,/scratch/ydong/stamps/demo_F356W/F356W_7406.jpg
2278,3.0,16.0,12.0,0.0,1.0,15.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,15.0,0.0,3.0,3.0,5.0,4.0,4790,/scratch/ydong/stamps/demo_F356W/F356W_4790.jpg
2279,1.0,19.0,11.0,0.0,11.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,13.0,0.0,1.0,1.0,4.0,6.0,7400,/scratch/ydong/stamps/demo_F356W/F356W_7400.jpg
2280,10.0,15.0,3.0,11.0,3.0,1.0,8.0,2.0,2.0,5.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,7.0,3.0,13.0,5.0,5.0,0.0,3.0,0.0,7385,/scratch/ydong/stamps/demo_F356W/F356W_7385.jpg
2281,3.0,14.0,11.0,4.0,7.0,3.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,5.0,6.0,2.0,1.0,0.0,10.0,1.0,7386,/scratch/ydong/stamps/demo_F356W/F356W_7386.jpg
2282,8.0,6.0,10.0,0.0,4.0,2.0,0.0,8.0,0.0,0.0,0.0,5.0,0.0,3.0,2.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,2.0,4.0,1.0,3.0,6.0,3.0,5.0,1.0,6.0,3.0,7394,/scratch/ydong/stamps/demo_F356W/F356W_7394.jpg
2283,11.0,10.0,11.0,2.0,4.0,4.0,3.0,8.0,1.0,1.0,1.0,7.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,4.0,8.0,2.0,7.0,11.0,0.0,4.0,7.0,0.0,7396,/scratch/ydong/stamps/demo_F356W/F356W_7396.jpg
2284,6.0,17.0,6.0,2.0,15.0,0.0,3.0,3.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0,1.0,8.0,8.0,2.0,4.0,1.0,4.0,1.0,7391,/scratch/ydong/stamps/demo_F356W/F356W_7391.jpg
2285,5.0,9.0,8.0,2.0,1.0,6.0,1.0,4.0,0.0,0.0,1.0,3.0,0.0,1.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,4.0,2.0,3.0,5.0,1.0,4.0,1.0,3.0,4.0,7384,/scratch/ydong/stamps/demo_F356W/F356W_7384.jpg
2286,21.0,5.0,5.0,0.0,5.0,0.0,0.0,21.0,0.0,0.0,0.0,18.0,0.0,3.0,8.0,13.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,3.0,3.0,5.0,7.0,3.0,5.0,2.0,5.0,14.0,20.0,1.0,1.0,4.0,0.0,7382,/scratch/ydong/stamps/demo_F356W/F356W_7382.jpg
2287,9.0,21.0,7.0,19.0,2.0,0.0,8.0,1.0,4.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,10.0,17.0,1.0,8.0,1.0,6.0,0.0,7389,/scratch/ydong/stamps/demo_F356W/F356W_7389.jpg
2288,23.0,2.0,4.0,0.0,0.0,2.0,0.0,23.0,0.0,0.0,0.0,16.0,1.0,6.0,22.0,1.0,3.0,8.0,11.0,0.0,3.0,15.0,1.0,0.0,3.0,0.0,12.0,2.0,1.0,8.0,2.0,2.0,8.0,13.0,9.0,14.0,0.0,4.0,0.0,7377,/scratch/ydong/stamps/demo_F356W/F356W_7377.jpg
2289,0.0,14.0,14.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,13.0,1.0,7378,/scratch/ydong/stamps/demo_F356W/F356W_7378.jpg
2290,6.0,10.0,16.0,6.0,4.0,0.0,1.0,5.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,6.0,5.0,1.0,5.0,3.0,12.0,1.0,7376,/scratch/ydong/stamps/demo_F356W/F356W_7376.jpg
2291,10.0,10.0,10.0,2.0,2.0,6.0,2.0,8.0,0.0,0.0,2.0,6.0,2.0,0.0,4.0,4.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,2.0,3.0,7.0,3.0,7.0,5.0,5.0,1.0,8.0,1.0,7371,/scratch/ydong/stamps/demo_F356W/F356W_7371.jpg
2292,11.0,10.0,7.0,7.0,3.0,0.0,5.0,6.0,5.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,7.0,7.0,6.0,8.0,3.0,2.0,3.0,2.0,7364,/scratch/ydong/stamps/demo_F356W/F356W_7364.jpg
2293,27.0,2.0,4.0,0.0,1.0,1.0,0.0,27.0,0.0,0.0,0.0,17.0,2.0,8.0,22.0,5.0,5.0,10.0,7.0,1.0,3.0,8.0,2.0,0.0,8.0,0.0,6.0,7.0,1.0,13.0,5.0,1.0,4.0,19.0,23.0,4.0,0.0,3.0,1.0,7360,/scratch/ydong/stamps/demo_F356W/F356W_7360.jpg
2294,5.0,9.0,13.0,0.0,7.0,2.0,1.0,4.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,5.0,6.0,0.0,5.0,1.0,12.0,0.0,7357,/scratch/ydong/stamps/demo_F356W/F356W_7357.jpg
2295,11.0,18.0,2.0,1.0,17.0,0.0,0.0,11.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,12.0,0.0,4.0,13.0,8.0,3.0,1.0,1.0,0.0,7353,/scratch/ydong/stamps/demo_F356W/F356W_7353.jpg
2296,2.0,20.0,9.0,0.0,14.0,6.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,7.0,3.0,10.0,1.0,1.0,2.0,6.0,1.0,7352,/scratch/ydong/stamps/demo_F356W/F356W_7352.jpg
2297,2.0,17.0,9.0,0.0,11.0,6.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,7.0,11.0,0.0,2.0,0.0,5.0,4.0,7348,/scratch/ydong/stamps/demo_F356W/F356W_7348.jpg
2298,12.0,19.0,3.0,18.0,1.0,0.0,11.0,1.0,1.0,8.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,9.0,20.0,0.0,12.0,0.0,3.0,0.0,7349,/scratch/ydong/stamps/demo_F356W/F356W_7349.jpg
2299,4.0,14.0,11.0,2.0,12.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,13.0,0.0,4.0,0.0,11.0,0.0,7346,/scratch/ydong/stamps/demo_F356W/F356W_7346.jpg
2300,1.0,12.0,9.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,9.0,0.0,1.0,1.0,8.0,0.0,7339,/scratch/ydong/stamps/demo_F356W/F356W_7339.jpg
2301,4.0,16.0,9.0,1.0,4.0,11.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,10.0,7.0,1.0,3.0,1.0,4.0,4.0,7332,/scratch/ydong/stamps/demo_F356W/F356W_7332.jpg
2302,5.0,26.0,4.0,1.0,9.0,16.0,1.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,18.0,1.0,4.0,0.0,0.0,4.0,7341,/scratch/ydong/stamps/demo_F356W/F356W_7341.jpg
2303,40.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,0.0,0.0,1.0,14.0,13.0,12.0,39.0,0.0,23.0,16.0,0.0,0.0,38.0,1.0,0.0,0.0,0.0,1.0,26.0,0.0,8.0,4.0,7.0,1.0,7.0,25.0,28.0,12.0,0.0,0.0,0.0,7375,/scratch/ydong/stamps/demo_F356W/F356W_7375.jpg
2304,3.0,15.0,5.0,2.0,13.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,8.0,8.0,0.0,3.0,0.0,4.0,1.0,7335,/scratch/ydong/stamps/demo_F356W/F356W_7335.jpg
2305,4.0,19.0,6.0,9.0,6.0,4.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,2.0,12.0,3.0,0.0,4.0,1.0,5.0,0.0,7404,/scratch/ydong/stamps/demo_F356W/F356W_7404.jpg
2306,4.0,24.0,5.0,0.0,1.0,23.0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,6.0,21.0,2.0,2.0,0.0,3.0,2.0,7307,/scratch/ydong/stamps/demo_F356W/F356W_7307.jpg
2307,3.0,13.0,10.0,4.0,6.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,11.0,2.0,1.0,1.0,9.0,0.0,7328,/scratch/ydong/stamps/demo_F356W/F356W_7328.jpg
2308,5.0,8.0,14.0,1.0,6.0,1.0,2.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,4.0,8.0,4.0,1.0,2.0,7.0,5.0,7340,/scratch/ydong/stamps/demo_F356W/F356W_7340.jpg
2309,4.0,6.0,10.0,1.0,2.0,3.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,5.0,1.0,3.0,0.0,8.0,2.0,7331,/scratch/ydong/stamps/demo_F356W/F356W_7331.jpg
2310,9.0,11.0,10.0,2.0,6.0,3.0,6.0,3.0,0.0,0.0,6.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,4.0,4.0,8.0,3.0,6.0,2.0,6.0,2.0,7330,/scratch/ydong/stamps/demo_F356W/F356W_7330.jpg
2311,16.0,9.0,6.0,0.0,0.0,9.0,0.0,16.0,0.0,0.0,0.0,2.0,8.0,6.0,15.0,1.0,0.0,8.0,7.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,8.0,1.0,8.0,5.0,11.0,8.0,8.0,0.0,4.0,2.0,7276,/scratch/ydong/stamps/demo_F356W/F356W_7276.jpg
2312,25.0,6.0,4.0,5.0,1.0,0.0,23.0,2.0,1.0,1.0,21.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,26.0,5.0,20.0,0.0,4.0,0.0,7325,/scratch/ydong/stamps/demo_F356W/F356W_7325.jpg
2313,3.0,20.0,8.0,0.0,10.0,10.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,20.0,1.0,2.0,1.0,5.0,2.0,7323,/scratch/ydong/stamps/demo_F356W/F356W_7323.jpg
2314,11.0,13.0,11.0,3.0,9.0,1.0,1.0,10.0,0.0,0.0,1.0,8.0,0.0,2.0,2.0,8.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,2.0,4.0,13.0,1.0,6.0,5.0,6.0,2.0,9.0,0.0,7319,/scratch/ydong/stamps/demo_F356W/F356W_7319.jpg
2315,7.0,10.0,7.0,3.0,7.0,0.0,1.0,6.0,0.0,0.0,1.0,5.0,0.0,1.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,7.0,2.0,7.0,4.0,3.0,1.0,6.0,0.0,7318,/scratch/ydong/stamps/demo_F356W/F356W_7318.jpg
2316,19.0,4.0,3.0,3.0,1.0,0.0,2.0,17.0,0.0,1.0,1.0,13.0,3.0,1.0,7.0,10.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,3.0,6.0,0.0,8.0,8.0,8.0,3.0,4.0,14.0,5.0,0.0,2.0,1.0,7301,/scratch/ydong/stamps/demo_F356W/F356W_7301.jpg
2317,22.0,15.0,0.0,2.0,11.0,2.0,12.0,10.0,3.0,6.0,3.0,7.0,2.0,1.0,2.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,2.0,1.0,6.0,5.0,13.0,13.0,18.0,4.0,0.0,0.0,0.0,7297,/scratch/ydong/stamps/demo_F356W/F356W_7297.jpg
2318,5.0,19.0,9.0,18.0,1.0,0.0,4.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,13.0,7.0,2.0,3.0,2.0,6.0,1.0,7296,/scratch/ydong/stamps/demo_F356W/F356W_7296.jpg
2319,0.0,15.0,7.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,12.0,0.0,0.0,0.0,6.0,1.0,7292,/scratch/ydong/stamps/demo_F356W/F356W_7292.jpg
2320,2.0,20.0,4.0,1.0,18.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,9.0,11.0,1.0,1.0,0.0,4.0,0.0,7288,/scratch/ydong/stamps/demo_F356W/F356W_7288.jpg
2321,0.0,16.0,13.0,3.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,10.0,0.0,0.0,0.0,13.0,0.0,7293,/scratch/ydong/stamps/demo_F356W/F356W_7293.jpg
2322,3.0,11.0,14.0,0.0,5.0,6.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,2.0,6.0,2.0,1.0,2.0,0.0,8.0,6.0,7286,/scratch/ydong/stamps/demo_F356W/F356W_7286.jpg
2323,11.0,11.0,11.0,5.0,5.0,1.0,5.0,6.0,1.0,2.0,2.0,5.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,8.0,8.0,2.0,4.0,7.0,4.0,1.0,8.0,2.0,7290,/scratch/ydong/stamps/demo_F356W/F356W_7290.jpg
2324,38.0,1.0,1.0,0.0,1.0,0.0,0.0,38.0,0.0,0.0,0.0,7.0,16.0,15.0,37.0,1.0,3.0,15.0,19.0,0.0,32.0,4.0,0.0,0.0,1.0,1.0,21.0,0.0,1.0,15.0,3.0,8.0,9.0,19.0,25.0,13.0,0.0,1.0,0.0,7277,/scratch/ydong/stamps/demo_F356W/F356W_7277.jpg
2325,9.0,10.0,7.0,0.0,7.0,3.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,1.0,5.0,4.0,4.0,6.0,8.0,1.0,2.0,5.0,0.0,7279,/scratch/ydong/stamps/demo_F356W/F356W_7279.jpg
2326,3.0,14.0,13.0,0.0,10.0,4.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,4.0,11.0,0.0,3.0,1.0,11.0,1.0,7275,/scratch/ydong/stamps/demo_F356W/F356W_7275.jpg
2327,15.0,13.0,2.0,1.0,11.0,1.0,1.0,14.0,0.0,0.0,1.0,11.0,0.0,3.0,8.0,6.0,0.0,0.0,8.0,2.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,1.0,5.0,2.0,1.0,0.0,5.0,22.0,2.0,13.0,1.0,1.0,0.0,7270,/scratch/ydong/stamps/demo_F356W/F356W_7270.jpg
2328,2.0,21.0,8.0,0.0,1.0,20.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,7.0,15.0,0.0,2.0,0.0,5.0,3.0,7263,/scratch/ydong/stamps/demo_F356W/F356W_7263.jpg
2329,0.0,24.0,7.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,20.0,0.0,0.0,0.0,5.0,2.0,7659,/scratch/ydong/stamps/demo_F356W/F356W_7659.jpg
2330,5.0,17.0,7.0,1.0,16.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,4.0,11.0,5.0,2.0,2.0,3.0,0.0,7.0,0.0,7606,/scratch/ydong/stamps/demo_F356W/F356W_7606.jpg
2331,2.0,11.0,9.0,6.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,5.0,6.0,1.0,1.0,0.0,7.0,2.0,7255,/scratch/ydong/stamps/demo_F356W/F356W_7255.jpg
2332,7.0,9.0,12.0,5.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,3.0,7.0,4.0,2.0,2.0,5.0,2.0,10.0,0.0,7254,/scratch/ydong/stamps/demo_F356W/F356W_7254.jpg
2333,4.0,9.0,8.0,0.0,5.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,9.0,0.0,4.0,0.0,6.0,2.0,7249,/scratch/ydong/stamps/demo_F356W/F356W_7249.jpg
2334,3.0,12.0,15.0,1.0,1.0,10.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,3.0,10.0,0.0,3.0,0.0,14.0,1.0,7247,/scratch/ydong/stamps/demo_F356W/F356W_7247.jpg
2335,8.0,10.0,8.0,5.0,5.0,0.0,2.0,6.0,1.0,1.0,0.0,5.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,4.0,7.0,4.0,3.0,7.0,1.0,2.0,5.0,1.0,7250,/scratch/ydong/stamps/demo_F356W/F356W_7250.jpg
2336,2.0,14.0,5.0,2.0,11.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,4.0,6.0,1.0,1.0,0.0,5.0,0.0,7242,/scratch/ydong/stamps/demo_F356W/F356W_7242.jpg
2337,13.0,4.0,5.0,0.0,2.0,2.0,1.0,12.0,0.0,0.0,1.0,8.0,1.0,3.0,7.0,5.0,1.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,6.0,0.0,0.0,6.0,2.0,2.0,3.0,10.0,7.0,6.0,0.0,2.0,3.0,7252,/scratch/ydong/stamps/demo_F356W/F356W_7252.jpg
2338,8.0,10.0,11.0,0.0,8.0,2.0,0.0,8.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,3.0,3.0,6.0,4.0,5.0,8.0,0.0,1.0,9.0,1.0,7234,/scratch/ydong/stamps/demo_F356W/F356W_7234.jpg
2339,9.0,21.0,7.0,10.0,11.0,0.0,8.0,1.0,3.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,2.0,10.0,6.0,1.0,8.0,0.0,5.0,2.0,7228,/scratch/ydong/stamps/demo_F356W/F356W_7228.jpg
2340,3.0,24.0,8.0,11.0,13.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,8.0,15.0,0.0,3.0,0.0,7.0,1.0,7230,/scratch/ydong/stamps/demo_F356W/F356W_7230.jpg
2341,4.0,22.0,8.0,0.0,8.0,14.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,6.0,18.0,0.0,4.0,1.0,6.0,1.0,7224,/scratch/ydong/stamps/demo_F356W/F356W_7224.jpg
2342,6.0,10.0,9.0,1.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,6.0,5.0,3.0,2.0,2.0,4.0,0.0,9.0,0.0,7223,/scratch/ydong/stamps/demo_F356W/F356W_7223.jpg
